link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,furnishing_details,features,nearby_location
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-puri-diplomatic-greens-sector-111-gurgaon-2950-sq-ft-r1-spid-U83509528,4 Bedrooms,5 Bathrooms,3+ Balconies,Servant Room,16th   of 21 Floors,East,5 to 10 Year Old,U83509528,"['4 Wardrobe', '4 Geyser', '4 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['The NorthCap University', 'Dwarka Sector 21', 'Red Roses Public School', 'Northern Peripheral Road', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'The Oberoi', 'Dreamz Mall', 'Park Hospital']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2408-sq-ft-spid-Q84696772,3 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,7th   of 26 Floors,East,1 to 5 Year Old,Q84696772,"['4 Wardrobe', '5 Fan', '22 Light', '5 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Sector 72 Metro Station', 'NH 08', 'Dwarka Expressway', 'Genesis Hospital', 'DPG Institute of Technology', 'Indira Gandhi International Airport', 'Holiday Inn', 'SkyJumper Trampoline Park', 'Sapphire 83 Mall', 'Nakhrola Stadium', 'Bestech Cyber Park', 'Delhi Public School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1692-sq-ft-spid-O84543198,3 Bedrooms,3 Bathrooms,2 Balconies,,9th   of 26 Floors,,0 to 1 Year Old,O84543198,"['2 Fan', '1 Light', '1 Modular Kitchen', '3 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['The NorthCap University', 'IFFCO Chowk Metro Station', 'Dwarka Expressway', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'The Esplanade Mall by DHOOT GROUP', 'Hyatt Place Gurgaon Udyog Vihar', 'Columbia Asia Hospital', 'Delhi Public School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-H83782346,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,21st   of 36 Floors,North,0 to 1 Year Old,H83782346,"['1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Appu Ghar Amusement Park', 'Dwarka Expressway', 'Orient Bestech Business Tower', 'Gurugram Global Heights School', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'The Esplanade Mall', 'Medanta Hospital', 'SGT University', 'Taj City Centre Gurugram']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2691-sq-ft-spid-U83440026,3 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,20th   of 25 Floors,West,0 to 1 Year Old,U83440026,,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Dwarka Sector 21', 'Gurugram Railway Station', 'Manipal Hospital, Palam Vihar', 'Dwarka Expressway', 'Vivanta New Delhi', 'BSF Golf Course', 'Indira Gandhi International Airport', 'Fun N Food Water & Amusment Park', 'GGS Indraprastha University', 'IHFL Concept Tech Park', 'Orchids The International School', 'Dwarka International Cricket Stadium', 'Pacific D21 Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1692-sq-ft-spid-M84947534,3 Bedrooms,3 Bathrooms,3 Balconies,,15th   of 26 Floors,South-West,1 to 5 Year Old,M84947534,"['1 Exhaust Fan', '3 Geyser', '1 Chimney', '1 Modular Kitchen', '4 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['The NorthCap University', 'IFFCO Chowk Metro Station', 'Dwarka Expressway', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'The Esplanade Mall by DHOOT GROUP', 'Hyatt Place Gurgaon Udyog Vihar', 'Columbia Asia Hospital', 'Delhi Public School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2100-sq-ft-spid-B85292024,3 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,10th   of 29 Floors,North-East,1 to 5 Year Old,B85292024,"['1 Fridge', '5 Fan', '1 Exhaust Fan', '3 Geyser', '18 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '5 AC', '3 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Dining Table', 'No Sofa', 'No Stove', 'No TV', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Dwarka Expressway', 'Vatika Town Square Mall', 'INXT City Centre', 'Unni Krishnan Stadium', 'Indira Gandhi Intl Airport', 'Miracles Apollo Cradle Hospital', 'Karma Lakelands Golf Academy', 'Hyatt Regency Gurugram', 'Euro International School, Sec 84', 'SGT University']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2872-sq-ft-spid-M85292364,4 Bedrooms,4 Bathrooms,3+ Balconies,,12nd   of 29 Floors,North-East,1 to 5 Year Old,M85292364,"['6 Fan', '1 Fridge', '1 Exhaust Fan', '4 Geyser', '25 Light', '1 Modular Kitchen', '6 AC', '1 Chimney', '1 Curtains', '4 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Dining Table', 'No Sofa', 'No Stove', 'No TV', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Dwarka Expressway', 'Vatika Town Square Mall', 'INXT City Centre', 'Unni Krishnan Stadium', 'Indira Gandhi Intl Airport', 'Miracles Apollo Cradle Hospital', 'Karma Lakelands Golf Academy', 'Hyatt Regency Gurugram', 'Euro International School, Sec 84', 'SGT University']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-casa-bella-sector-82-gurgaon-1430-sq-ft-spid-R83777842,3 Bedrooms,3 Bathrooms,3 Balconies,Store Room,5th   of 25 Floors,East,10+ Year Old,R83777842,"['3 Wardrobe', '3 Fan', '1 Exhaust Fan', '1 Geyser', '6 Light', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['HUDA Mini Golf Course', 'Broadways International School', 'Indira Gandhi International Airport', 'Sultanpur National Park', 'Pataudi Road', 'SkyJumper Trampoline Park', 'Holiday Inn Gurugram', 'DPG Institute of Technology', 'Aarvy Healthcare', 'Vatika City Centre Mall', 'Imt Manesar']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-4200-sq-ft-spid-Z83050828,4 Bedrooms,6 Bathrooms,3+ Balconies,Servant Room,17th   of 29 Floors,North-East,1 to 5 Year Old,Z83050828,"['4 Wardrobe', '8 Fan', '1 Exhaust Fan', '6 Geyser', '25 Light', '10 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","[""St. Xavier's High School"", 'Spectra Hospital', 'Dwarka Expressway', 'Indira Gandhi International Airport', 'National Tennis Academy', 'NH-8, IMT Manesar', 'SkyJumper Trampoline Park', 'Sapphire 83 Mall', 'Hyatt Regency Gurgaon', 'IMT Manesar']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-alpha-corp-gurgaonone-84-sector-84-gurgaon-1270-sq-ft-spid-X84280330,2 Bedrooms,2 Bathrooms,2 Balconies,,12nd   of 24 Floors,North-East,1 to 5 Year Old,X84280330,"['2 Wardrobe', '4 Fan', '1 Exhaust Fan', '1 Geyser', '10 Light', '1 Modular Kitchen', '1 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['DPG Institute of Technology & Management', 'Classic Golf & Country Club', 'Euro Int. School', 'Genesis Hospital', 'INXT City Centre', 'Sapphire Mall 83', 'Hyatt Regency Gurugram', 'IGI Airport', 'Garhi Harsaru Junction', 'Tau Devi Lal Athletic Stadium']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vatika-city-homes-sector-83-gurgaon-1355-sq-ft-spid-I84281680,2 Bedrooms,2 Bathrooms,3 Balconies,,5th   of 8 Floors,North-East,5 to 10 Year Old,I84281680,"['2 Wardrobe', '4 Fan', '1 Exhaust Fan', '1 Geyser', '10 Light', '1 Modular Kitchen', '1 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']","['Manesar Toll Plaza', 'Football ground', 'Genesis Hospital', 'Global Healthcare Hospital', 'Discovery Montessori Preschool', 'Miracles Apollo Hospital', 'IndianOil', 'Vatika Lifestyle Nursery School', 'IGL CNG Station', 'Badsa Ams Hospital', 'JSA Helipad', 'Sri Chaitanya School', 'Kisan Mandi', 'Inox Cinema', 'Vatika City Centre']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1193-sq-ft-spid-I83727886,2 Bedrooms,2 Bathrooms,2 Balconies,Study Room,4th   of 4 Floors,West,0 to 1 Year Old,I83727886,"['2 Wardrobe', '4 Fan', '1 Exhaust Fan', '10 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']","['AapnoGhar (Resort,Water, Amusement Park)', 'Holiday Inn Gurugram Sector 90', 'Millennium City Centre Gurugram', 'Airia Mall', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'Manesar Golf Course', 'Dwarka Expy', 'RPS International School', 'Genesis Hospital Sector 84', 'AS Business Park', 'SGT University', 'Nakhrola Stadium']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-1911-sq-ft-spid-K83951154,3 Bedrooms,3 Bathrooms,3 Balconies,Store Room,1st   of 29 Floors,North,5 to 10 Year Old,K83951154,"['3 Wardrobe', '4 Fan', '3 Light', '3 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Dwarka Expressway', 'Vatika Town Square Mall', 'INXT City Centre', 'Unni Krishnan Stadium', 'Indira Gandhi Intl Airport', 'Miracles Apollo Cradle Hospital', 'Karma Lakelands Golf Academy', 'Hyatt Regency Gurugram', 'Euro International School, Sec 84', 'SGT University']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2691-sq-ft-spid-Q83894550,3 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,16th   of 25 Floors,North,1 to 5 Year Old,Q83894550,"['15 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Separate entry for servant room', 'No open drainage around', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Dwarka Sector 21', 'Gurugram Railway Station', 'Manipal Hospital, Palam Vihar', 'Dwarka Expressway', 'Vivanta New Delhi', 'BSF Golf Course', 'Indira Gandhi International Airport', 'Fun N Food Water & Amusment Park', 'GGS Indraprastha University', 'IHFL Concept Tech Park', 'Orchids The International School', 'Dwarka International Cricket Stadium', 'Pacific D21 Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1889-sq-ft-spid-T83450518,3 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,9th   of 24 Floors,North-West,1 to 5 Year Old,T83450518,"['1 Exhaust Fan', '1 Chimney', '5 AC', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Orchid Business Park', 'The Esplanade Mall', 'Gurgaon', 'Yashobhoomi Dwarka', 'Indira Gandhi Airport', 'SGT University', 'The Signature Hospital', 'Delhi Public School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-tourmaline-sector-109-gurgaon-2150-sq-ft-spid-A84125940,3 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,15th   of 27 Floors,East,1 to 5 Year Old,A84125940,"['4 Fan', '1 Exhaust Fan', '5 Light', '1 Modular Kitchen', '3 AC', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['Infospace Limited Business Park', 'BSF Golf Course', 'Global Foyer Mall', 'Dwarka Expressway', 'Manipal Hospital, Palam Vihar', 'Indira Gandhi International Airport', 'Nehru Stadium', 'Gurgaon Railway Station', 'The Northcap University', 'Crowne Plaza Gurgaon', 'Dwarka Sector-25 Metro Station', 'Delhi Public School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1600-sq-ft-spid-Y83438466,3 Bedrooms,3 Bathrooms,2 Balconies,Study Room,2nd   of 4 Floors,North-East,0 to 1 Year Old,Y83438466,"['1 Stove', '7 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Shalom Presidency School', 'Gurugram Railway Station', 'Magnum Global Park', 'Airia Mall', 'Sushant University', 'Indira Gandhi International Airport', 'Sector 55-56 Metro Station', 'Grand Hyatt Gurgaon', 'Sohna Road', 'Marengo Asia Hospitals, Gurugram', 'Skyline Golf', 'Appu Ghar', 'Tau Devi Lal Athletic Stadium']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2720-sq-ft-r1-spid-F81622467,4 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,14th   of 34 Floors,North-East,0 to 1 Year Old,F81622467,"['4 Wardrobe', '8 Fan', '1 Exhaust Fan', '4 Geyser', '15 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['The NorthCap University', 'Dwarka Expressway', 'Euro International School, Sector- 109', 'Indira Gandhi International Airport', 'Huda metro station', 'Gurgaon Railway Station', 'Infinity Business Park', 'Tau DeviLal Sports Complex', 'Delhi Ajmer Expressway', 'Hamoni Golf Camp', 'Gurgaon Dreamz Mall', 'Dev Hospital']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-vatika-sovereign-park-sector-99-gurgaon-3360-sq-ft-spid-V84304924,4 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,9th   of 12 Floors,West,1 to 5 Year Old,V84304924,"['4 Fan', '4 Geyser', '10 Light', '5 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'High Ceiling Height', 'False Ceiling Lighting', 'Piped-gas', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Vibrant Hospital', 'KMP Expressway', 'Quality Inn Gurgaon', 'Indira Gandhi International Airport', 'Imperial Heritage School', 'The Esplanade Mall', 'Basai Dhankot station', 'Tau Devi Lal Athletic Stadium', 'Iffco Chowk metro', 'SkyJumper Trampoline Park', 'SGT University', 'IMT Manesar']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2343-sq-ft-r1-spid-U80598159,3 Bedrooms,5 Bathrooms,2 Balconies,Servant Room,10th   of 24 Floors,East,1 to 5 Year Old,U80598159,,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Safdarjung Airport', 'Sadar Market', 'Bijwasan Railway Station', 'Dwarka Sector 25 Metro Station', 'BSF Golf Course', 'Country Inn & Suites by Sector 12', 'DDA Golf Course Dwarka', 'Indira Gandhi International Airport', 'Imperial Heritage School', 'Dronacharya Government College', 'Chintels Corporate Park', 'Pacific D21 Mall', 'Manipal Hospital, Palam Vihar, Gurugram']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-1750-sq-ft-spid-G84053798,3 Bedrooms,3 Bathrooms,3+ Balconies,Store Room,8th   of 22 Floors,North-East,0 to 1 Year Old,G84053798,"['1 Exhaust Fan', '1 Modular Kitchen', '5 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Nakhrola Stadium', 'Garhi Harsaru Junction', 'Aarvy Hospital', 'Skyview Corporate Park', 'Holiday Inn Gurugram Sector 90', 'Dwarka Expressway', 'Manesar Golf Course', 'RPS International School', 'Reliance Trends Newtown Square Mall', 'SGT University', 'Royal Institute Of Science & Mgmt', 'Chhatrapati Shivaji Maharaj Int. Airport']"
